code,parent_code,name,level,prefixed_id
26420-0,,"Other man-made filament yarn (except single, high tenacity or textured yarn)",0,aeb6c638-9358-4c16-824e-9aded8f2157d
26500-1,,Woven woolen fabrics,0,5ffeb832-0dcb-4248-ba1f-57c85d2477fe
26510-0,,Woven fabrics of silk or of silk waste,0,9af498f4-729b-462c-855e-ee3d31b5a624
26560-0,,Woven fabrics of flax,0,8b7a8758-cfcd-4be8-9307-899884a7c8f1
26600-0,,Woven fabrics of cotton,0,4eac44f7-afd1-4f08-859a-a09174ad7d77
26700-0,,Woven fabrics of man-made filaments and staple fibers,0,944a6e12-4861-4f79-8035-225f9bf95b35
26800-1,,Woven pile fabrics and chenille fabrics,0,374ca81b-2286-4654-9a5a-eb2a0b8f5282
26890-0,,Woven fabrics (including narrow fabrics) of glass fibers,0,8a19616c-e2a7-4592-8ac1-ca9fd5459913
27110-0,,Blankets and traveling rugs (except electric blankets),0,c668a9b9-f478-4d93-b1d2-18a973f06c47
27120-1,,Bed linen,0,2ba45d6c-34de-4956-b2b4-d86770681216
27120-2,,Toilet and kitchen linen,0,eccacfc9-7130-43a0-b4f2-915904392977
27120-3,,"Table linen, knitted or crocheted",0,ffd08243-94f1-4884-a251-6a8f1432b552
27130-0,,Curtains (including drapes) and interior blinds; curtain or bed valances,0,a8e2e676-d83e-4609-9875-203267069aed
27150-0,,Sacks and bags of a kind used for the packing of goods,0,bf9fc8c6-c941-45a6-bc4a-66286e3d4280
27160-0,,"Tarpaulins, awnings and sunblinds; sails; tents and camping goods",0,1e8d9beb-764b-4cbe-aea1-485bc7cc4998
27210-0,,"Carpets and other textile floor coverings, knotted",0,0bbed2f9-124c-49db-ba2d-cb321badd48e
27220-0,,"Carpets and other textile floor coverings, woven, not tufted or flocked",0,addcf36e-aea6-4f4d-b28a-1b43a4e1cb9c
27230-0,,"Carpets and other textile floor coverings, tufted",0,475ed105-df48-43e1-aef8-20a58c4c7ee2
27310-0,,"Twine, cordage, rope and cables",0,1853d071-d448-4fa4-9b47-17afa4ee58fb
27911-0,,Narrow woven fabrics; labels; braids in the piece; and similar articles of textile materials,0,ea859258-003d-485d-a153-056426b46b52
27922-0,,Nonwoven textiles,0,f4fe895e-e08f-4b5e-842b-4b8b3a91ab76
27991-0,,"Wadding of textile materials and articles thereof; flock, textile dust and mill neps",0,f60b2445-6a98-4c10-9468-2707555d9d25
27996-0,,Tyre cord fabric of high tenacity yarn,0,2c4fd7fd-14e3-44e5-a82f-6b7888ebe615
27998-0,,Textile products and articles for technical uses,0,96bac316-f6c3-4f80-8519-7df7dbeda0e0
28100-0,,Knitted or crocheted fabrics,0,260ea063-b8f2-4da5-8b33-e9727e9eb4ab
28210-1,,"Panty hose and tights, knitted or crocheted",0,51716bbe-62d4-4639-868d-19325976ff8a
28210-2,,"Socks, stockings and other women's hosiery, knitted or crocheted",0,e4bcfa93-5fcf-4cb4-9735-8742768e6650
28221-0,,"Men's or boys' suits, coats, jackets, trousers and the like, knitted or crocheted",0,875cf8f9-1e5a-4aca-bcd9-a0d5120ce386
28222-0,,"Men's or boys' shirts, underpants, pyjamas and similar articles, knitted or crocheted",0,6700647a-d8fc-4baf-860b-c24b53769115
28223-0,,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers and the like, knitted or crocheted",0,945b9791-0108-4cbc-ab90-9758b5a82bd4
28224-0,,"Women's or girls' blouses, shirts, panties, nightdresses and similar articles, knitted or crocheted",0,a1befc46-3896-46c3-ae78-79e2bf9f6d38
28225-0,,"T-shirts, singlets and other vests, knitted or crocheted",0,bde7b4db-fec3-4391-9ca1-e7a719ad8a1a
28226-0,,"Jerseys, pullovers, cardigans and similar articles, knitted or crocheted",0,2904b8d4-a096-4315-8492-749b381fe68b
28227-0,,"Babies' garments and clothing accessories, knitted or crocheted",0,4c8c753e-71b1-43db-ab04-63b5bdd1a6ce
28228-1,,"Track suits, ski suits, swimwear, knitted or crocheted",0,c086fc81-6305-47d0-80aa-0e8d5cbdbac3
28231-0,,"Men's or boys' suits, coats, jackets, trousers and the like, not knitted or crocheted",0,41b50807-50ac-48c2-a9e4-5e1c23d859c7
28232-1,,"Men's or boys' shirts, not knitted or crocheted",0,107ee9c7-c0ae-4929-bdce-0fddb6c6934a
28232-2,,"Men's or boys' underwear, pyjamas and similar articles, not knitted or crocheted",0,0ab4736c-c9ab-457b-bd4c-34e5aef37fa2
28233-1,,"Women's or girls' skirts, trousers and shorts, not knitted or crocheted",0,f305090a-fa43-4e4e-a1a5-a16c36f5473d
28233-2,,"Women's or girls' suits, not knitted or crocheted",0,7ab8630b-53f3-428f-8f67-b6e4415967cc
28233-3,,"Women's or girls' dresses, not knitted or crocheted",0,f04720b7-19ef-4315-9bd1-d2e755a70e97
28234-1,,"Women's or girls' blouses, shirts and shirts-blouses, not knitted or crocheted",0,ae6e4b6f-360f-4de5-97a4-3e0f519a2373
28234-2,,"Women's or girls' underwear, pyjamas and similar articles, not knitted or crocheted",0,c0426453-3677-4391-8b96-4e230c4e0479
28235-0,,"Babies' garments and clothing accessories, not knitted or crocheted",0,87281b7a-d30c-410d-9b2a-401be67e1742
28237-1,,"Brassieres, girdles, corsets, whether or not knitted or crocheted",0,da4c6700-59a4-4cc4-96c2-a4df30e59c03
28241-0,,Apparel of leather or of composition leather,0,83078461-ec5e-45fa-b729-a24a13e8a6cf
28242-1,,"Belts and bandoliers, of leather or composition leather",0,1fe66aa9-985d-4cd1-beee-6df7d0e1b788
28242-2,,"Gloves, mittens and mitts, of leather or composition leather (excl. for sport)",0,8224ca5f-ad59-448a-abf0-72519b151515
28260-1,,Hats and other headgear,0,980da834-1f19-4fee-87ff-e6194ae7feb0
29110-0,,Chamois leather; patent leather and patent laminated leather; metallised leather,0,4908e7e9-39ed-49d2-b45c-4cdca223cf00
29120-0,,"Other leather, of bovine or equine animals, without hair on",0,e9c67084-725e-4e53-98c1-ee8e45b7995e
29130-1,,Composition leather,0,d0645e0d-810a-4bb9-a056-513298010fc7
29130-2,,"Other leather, without hair on (including sheep, lamb, goat or kid skin leather)",0,9bbc9015-b5b5-4fe3-a348-597e8999966e
29220-1,,"Luggage, handbags, travel sets and similar articles",0,e6769cc0-6ae6-42f6-9acd-acb96aabf8a5
29310-0,,Waterproof footwear of rubber or plastics,0,8e44b738-6944-4da9-a1d1-24d1d0a363dc
29320-0,,"Footwear of rubber or plastics, other than waterproof or sports footwear",0,91533170-31f5-41e0-b7c5-c22b4933ca25
29330-0,,Footwear with uppers of leather,0,c593a49a-9248-418b-89cd-00b2ccac3824
29340-0,,Footwear with uppers of textile materials,0,c72cfc96-a828-4f20-ab27-a37721b7043e
29410-0,,"Ski-boots, snowboard boots and cross-country ski footwear",0,fe90d51f-da95-4c94-960c-6c044446289d
29420-0,,"Tennis shoes, basketball shoes, gym shoes, training shoes and the like",0,51ed13a4-ef45-4700-9b76-021423d3a71e
31000-1,,"Wood, non-coniferous: sawn or chipped lengthwise and thicker than 6mm; continuously shaped",0,413344d8-ac2f-4124-80de-df5de3a20166
31000-2,,"Wood, coniferous: sawn or chipped lengthwise and thicker than 6mm; continuously shaped",0,2602cca0-4f48-41d6-a244-fcd8b6888df6
31310-0,,"Wood in the rough, treated with preservatives",0,3b25fe0f-1a62-40cc-9347-bda9e7ee7f1e
31320-0,,"Railway or tramway sleepers (cross-ties) of wood, impregnated",0,447485a0-0018-42b0-a9f9-016dc2f81a8b
31400-1,,Plywood,0,05a13c42-54cf-4bb5-87b2-d38a429d2a94
31430-0,,Particle board and similar board of wood or other ligneous materials,0,c70718f6-ae7d-4c4d-9b77-a3f829929dcc
31440-0,,Fiber board of wood or other ligneous materials,0,46af4424-0cec-4361-aec7-f1dd88beaf21
31510-0,,Veneer sheets and sheets for plywood and other wood sawn lengthwise,0,022cd58e-bbaa-4645-93a5-58f3c2d38c0e
31600-0,,Builders' joinery and carpentry of wood,0,405ca376-99a6-488d-b6bc-fe4edd8a275c
31700-0,,"Packing cases, boxes, casks, barrels and similar articles of wood",0,ce1e23db-c3aa-442a-8eec-153d503a4199
31922-0,,Articles of natural cork; agglomerated cork and articles thereof,0,e88be354-42b2-41ef-93d1-544f94bfffb5
31923-0,,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",0,6389ba45-cdbc-429c-a0f0-5dcd1679504f
32000-1,,"Published newspapers, journals and periodicals",0,1187a8d1-832a-4c2b-9e24-a76344af1a56
32000-2,,"Printing services of newspapers, journals and periodicals",0,7bae9fa1-b280-491c-b059-f9e39b92068e
32111-0,,"Chemical wood pulp, dissolving grades",0,e7576f6e-5694-499b-82f3-7e9fab83e1e9
32112-1,,"Chemical wood pulp, soda and sulphate, other than dissolving grades",0,bcc27282-d40a-46f3-9f2e-27e82f2e0d5b
32112-2,,"Chemical wood pulp, sulphite, other than dissolving grades",0,e395eaa5-78c5-4c76-9bd1-6a0f1ea2b513
32113-1,,"Semi-chemical wood pulp, pulp of fibers other than wood",0,41d2ea24-fd32-4bef-bbf2-b7724b73c238
32121-0,,Newsprint,0,f6f4459b-e6e7-42a3-bdfc-11d11c8940e3
32131-0,,"Toilet or facial tissue stock, towel and similar paper, cellulose wadding",0,d0063626-7798-4073-bf1e-bef782d8c419
32132-0,,"Kraftliner, uncoated",0,3ae4164e-5cf3-4015-a98a-6e536f79c7c2
32141-0,,"Composite paper and paperboard, not surface-coated or impregnated",0,6c68511f-62b4-4567-be94-a0e2dac64668
32143-0,,Paper and paperboard coated with kaolin or with other inorganic substances,0,2d02cb07-f88f-49c6-b05c-ded62434d5cc
32149-0,,"Other paper and the like, coated, impregnated (excluding corrugated, creped, crinkled or wallpaper)",0,95351f38-50e6-4c66-b897-2928beae5c1b
32150-1,,Sacks and bags of paper and other packing containers of paper or paper-board,0,920a423e-f9b3-4a70-b7a4-acdfe486aaf3
32151-0,,Corrugated paper and paperboard,0,aa675882-e895-4b2e-a1cf-444424adb441
32193-0,,"Toilet paper, sanitary, hospital articles and similar articles of paper",0,89be8c8c-ab8c-4843-82cf-039d416a259f
32197-0,,Labels of paper or paperboard,0,b52d3a70-0340-4167-a647-d7a10be8a393
32200-1,,"Published books, brochures, leaflets and the like; children's picture, colouring books and similar published matter",0,a8465518-8c38-4c4b-8bff-ef353b62639a
32200-2,,"Printing services of books, brochures and similar printed matter",0,3a5807a6-8bb8-431c-bdad-6df3b29c4466
32500-1,,"Published calendars, advertising material and the like, transfers (decalcomanias), designs and photographs",0,781daedf-e12b-41fe-9166-5c6bc8710417
32500-2,,"Printing services of calendars, advertising material, pictures, designs and photographs and the like",0,2348a94a-dbe1-4c9b-988f-24fa2ab7781b
32520-1,,Published cards and postcards,0,2ce25c18-4a1d-4a9c-b346-78938e976198
32520-2,,Printing services of printed cards and postcards,0,f4e5f27c-a338-440e-ba39-bb8fb31b91bc
32600-0,,"Account books, note books, diaries, binders, and similar articles of stationery of paper",0,73e5f449-a409-405f-859c-17a634cf46cd
33100-0,,Coke,0,6c4c788a-dcd9-461f-a235-4c566b1a96be
33300-1,,Jet fuels,0,7044b375-e1d7-4c86-ac0c-da3faa15e780
33310-1,,Aviation gasoline,0,10a0294a-b4d5-444b-b9f7-e178b8790664
33310-2,,Motor gasoline,0,b459fcc8-16bd-4061-bd8b-71ae38c372b9
33330-0,,Naphthas,0,ff732163-ad4b-45c9-8c03-916f9b36d89e
33340-1,,Kerosene,0,99eb38f9-7da2-4047-b64b-f4004ee2c3ce
33350-0,,White spirit/industrial spirit,0,0ade8d42-dc21-4e92-846d-441dbe87508d
33360-0,,Gas-diesel oil (distillate fuel oil),0,1dd05b0b-7d3a-46cf-8d4a-e8b6fb2c96a4
33370-0,,Residual fuel oils,0,066f229c-b4c9-47ec-8ad4-9ba8068b2e0b
33380-0,,Lubricants,0,a91993ae-3990-4cff-9ae5-11d252da514e
33400-1,,"Liquefied petroleum gas, from natural gas plants",0,18bb809a-1584-41b7-a10c-225a9a9a1179
33400-2,,"Liquefied petroleum gas, from petroleum refineries",0,fac76284-e79a-4be0-b766-72f991a2f717
33500-1,,Petroleum wax (paraffin),0,d7c6e3fc-6ac0-4204-83ad-61c89dd3a0dd
33500-2,,Petroleum coke,0,c1008957-cd6e-4547-a4ca-ae1a7cdbdaf8
33500-3,,Bitumen (asphalt),0,bfe43b3a-24c2-4f67-8d72-10c4592bd143
34110-1,,Acyclic hydrocarbons,0,6dfc7ba6-9d3e-45cf-8f02-0ab521ff3c46
34110-2,,Cyclic hydrocarbons,0,9aace4e0-5faf-455b-ae00-d64e7dc358c1
34110-3,,Halogenated derivatives of hydrocarbons,0,1856db02-0dec-4793-b8fb-3b8985476749
34130-1,,"Alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",0,31dd3ddf-ec97-4f02-8805-756cfa056171
34130-2,,"Phenols, phenol-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",0,63449197-b119-422e-a9a8-0d4c2ae65e4a
34140-1,,"Saturated acyclic monocarboxylic acids, their anhydrides and other derivatives",0,6a13e90d-e9ec-4ae0-bfa7-8ccde611a5f1
34140-2,,"Polycarboxylic acids, their anhydrides and other derivatives",0,b749fa51-d9c4-442a-8ba2-c19a3d58fe5d
34150-1,,Amine-function compounds,0,846dfadb-08e0-4de8-ac03-b2e1e93000c0
34150-2,,"Oxygen-function amino-compounds (excluding lysine, tilidine, glutamic acid and their esters and salts)",0,cc154ff0-5df5-42b8-9a78-c39b8f2b7fdd
34160-1,,Organo-sulphur compounds and other organo-inorganic compounds,0,94581e98-de0d-488d-a937-8a580560474e
34160-2,,Heterocyclic nitrogen compounds containing an unfused pyridine ring,0,8fdf6b1f-824d-4312-9082-7222207c9bc0
34160-3,,Lactams from heterocyclic compounds with nitrogen hetero-atom(s) only,0,7e91395f-da76-498c-ad9d-94279215f894
34160-4,,Nucleic acids and their salts and other heterocyclic compounds without a phenothiazine ring,0,55cc70dc-a931-4fe1-bf6d-84c5753efee4
34170-1,,"Ethers, peroxides, and their derivatives",0,f9c4f5e9-2a3b-4008-bfcc-c10daa90b8fc
34170-2,,"Ketones, quinones and their halogenated, sulphonated, nitrated or nitrosated derivatives",0,b3ee3abc-d624-4fcc-b030-ede8fc189442
34220-1,,Iron oxides and hydroxides; earth colours,0,538226c6-dea5-4d19-9840-b0ef23c41fe6
34230-1,,Caustic soda,0,1d012540-94aa-415e-af34-29b15d08b33a
34240-1,,Carbonates and peroxocarbonates except ammonium carbonates,0,ca7a6207-9aac-42bf-8fb6-f964831c33c1
34310-0,,"Synthetic organic coloring matter, colour lakes, and preparations thereof",0,43d7a54a-366d-473f-94fc-c77dc4f28b69
34340-1,,"Pigments and preparations based on titanium dioxide, used as colouring matter",0,e72a8256-a7de-4249-8807-0251093971db
34540-1,,Oils and other products of the distillation of high temperature coal tar,0,35934360-c271-44d6-b084-7c7d3556dbe4
34610-1,,"Potassic fertilizers, mineral or chemical",0,673293b8-375c-4b3a-b992-1d9fc73c3091
34613-0,,"Nitrogenous fertilizers, mineral or chemical",0,4d2bc905-f8f0-40f8-83dd-0931b489f9e4
34615-0,,"Potassic fertilizers, mineral or chemical (except crude potash salts)",0,b9537c4a-c36f-49bc-844a-cbd6c28357cc
34619-1,,Multi-nutrient fertilizers,0,c5cbd8b8-9c51-40a3-ae5e-e5b43afe864e
34620-0,,Pesticides,0,e0204a56-19ea-456b-9d33-8c46bda8341f
34710-1,,"Polyethylene having a specific gravity of less than 0.94, in primary forms",0,1bd38a0c-1b02-4760-8d50-11c54e2b740c
34710-2,,"Polyethylene having a specific gravity of 0.94 or more, in primary forms",0,4ee8c8de-9021-4e17-ad57-c440f1b3aba7
34720-1,,"Polystyrene, in primary forms",0,5db07ad9-f3f3-4ca5-ad41-f2d3d8d999cb
34720-2,,"Styrene-acrylonitrile and acrylonitrile-butadiene-styrene copolymers, in primary forms",0,35e9a989-054e-4b8b-96ea-1c93ccc3ce1e
34730-1,,"Polyvinyl chloride, in primary forms",0,d7f83b0a-6c8c-444b-86ff-098c3bb363de
34740-1,,"Polycarbonates, in primary forms",0,40c53a48-5544-4b74-9bda-451aac2d48bd
34740-2,,"Polyethylene terephthalate, in primary forms",0,31fb94b6-2c82-4754-9d68-cc536bd50858
