code,parent_code,level,name,prefixed_id
0144,014,4,Raising of sheep and goats,cbfa2700-a5bd-4400-af6c-f791dfbd778f
0145,014,4,Raising of swine/pigs,c4762012-68cc-4d96-8524-237b592b69d4
0146,014,4,Raising of poultry,16f3d139-1f34-4b68-9e77-ba176625af29
0149,014,4,Raising of other animals,cfc4d016-65b9-4612-bd8e-47ceec05b171
015,01,3,Mixed farming,2e74a19e-85ab-4b08-9738-57b83e8df70a
0150,015,4,Mixed farming,792cacd4-8931-421b-b009-aa26680352d7
016,01,3,Support activities to agriculture and post-harvest crop activities,ca3244ef-df6c-4396-a974-b0d2f0b63026
0161,016,4,Support activities for crop production,b7c8bb25-eab4-4dd1-9733-49eee4c79d9b
0162,016,4,Support activities for animal production,09f261f6-26e8-4528-a2bd-38987a51402e
0163,016,4,Post-harvest crop activities,8e627d44-3524-4f8e-bebd-8f0ee68442af
0164,016,4,Seed processing for propagation,eca4aa3a-47a8-4f90-8085-3ecfbfcf3005
017,01,3,"Hunting, trapping and related service activities",b9ea7f17-62b2-483c-9cde-1ae356d273e3
0170,017,4,"Hunting, trapping and related service activities",bcf3cfde-7a7c-4371-a55f-b5aaea0d662e
02,A,2,Forestry and logging,318e2c33-52ac-4d4a-86f3-28ec86926fd6
021,02,3,Silviculture and other forestry activities,967c3931-4226-45e4-90b2-ccaed2a599c3
0210,021,4,Silviculture and other forestry activities,10bbefd6-9b8a-4cd0-887f-d680775df937
022,02,3,Logging,0faeac1f-8e91-4ca5-b24b-cdbae33df949
0220,022,4,Logging,3d5a2b16-85b8-4783-a18b-c74733d89975
023,02,3,Gathering of non-wood forest products,3f7bec07-219b-472e-a412-c92730b90801
0230,023,4,Gathering of non-wood forest products,1650644f-d1c6-472e-84f7-e91aaa423157
024,02,3,Support services to forestry,b78a7dea-62b3-4c47-8b3e-ea06256a8273
0240,024,4,Support services to forestry,de1c3578-142b-499d-ad9d-f40b48368ec1
03,A,2,Fishing and aquaculture,169a8d3c-9ccd-404f-bde6-88bf7a5e7b61
031,03,3,Fishing,6401004c-35c0-4c1d-8563-2334d84e731e
0311,031,4,Marine fishing,87c42998-8f25-40f4-a3a0-a6f2fb88fee0
0312,031,4,Freshwater fishing,288e0d68-43bf-49ed-92b8-2ef1e2abbe1f
032,03,3,Aquaculture,e2cc02a2-a595-4b9a-aa90-a9e93501d14b
0321,032,4,Marine aquaculture,78666438-8398-430e-a2f7-7fc32cc5c344
0322,032,4,Freshwater aquaculture,b2fc26b9-509c-4de3-853c-19ac35b9d946
B,_T,1,Mining and quarrying,8035d197-8451-42ab-be1c-bdb8eede02ff
05,B,2,Mining of coal and lignite,949daa25-0295-4bb9-9ffb-6c9a4c2eed5e
051,05,3,Mining of hard coal,b545ae3e-4859-4165-8c8b-54660523de8c
0510,051,4,Mining of hard coal,107d01e8-ce4a-452e-b52f-7c11306cdebc
052,05,3,Mining of lignite,74859340-8ee2-4fdb-9a89-e29cbfd596c5
0520,052,4,Mining of lignite,1cc24f98-8fbc-4569-8350-65f582070445
06,B,2,Extraction of crude petroleum and natural gas,36e4eb4f-d82b-40d2-9b1c-6f5ea8a89ce2
061,06,3,Extraction of crude petroleum,52c63250-85d3-41ce-9e67-626fbe052ffd
0610,061,4,Extraction of crude petroleum,20548dc4-5d88-4da1-90b2-15baff8a2efe
062,06,3,Extraction of natural gas,dff6a712-ab20-446c-bbc2-bd8fef80f860
0620,062,4,Extraction of natural gas,345333c1-fc15-47bf-9276-840e5ec158cd
07,B,2,Mining of metal ores,c8089a08-3da5-4379-a62e-81dc2d354334
071,07,3,Mining of iron ores,7a0682aa-49cd-4a11-b22b-6ec6ee07996c
0710,071,4,Mining of iron ores,9e3c188a-bf88-45fb-a086-9222732291a1
072,07,3,Mining of non-ferrous metal ores,95a74772-0051-4972-ae54-0c4c372abaeb
0721,072,4,Mining of uranium and thorium ores,303e6f6d-263c-49c2-b32e-f8a455d17885
0729,072,4,Mining of other non-ferrous metal ores,fc97c9e9-c8e5-4f76-aa53-ad53efb8d13e
08,B,2,Other mining and quarrying,e013af0d-3f35-489c-b7c4-f75dfdd692c5
081,08,3,"Quarrying of stone, sand and clay",eb15d7c7-3f44-4159-a36e-39c9597e9d64
0810,081,4,"Quarrying of stone, sand and clay",0e352d49-4a87-46d4-99b0-285eef36a4ac
089,08,3,Mining and quarrying n.e.c.,25209f37-139e-48a4-8cde-5732027e418c
0891,089,4,Mining of chemical and fertilizer minerals,d11d8df0-daf5-4c5a-817d-9bec2d519736
0892,089,4,Extraction of peat,710d03e9-a0a9-4cd8-b546-03c66e9d3e33
0893,089,4,Extraction of salt,2f803d2a-844b-47fc-bcf7-e3ebada1d983
0899,089,4,Other mining and quarrying n.e.c.,29f50752-d865-41c2-a995-7050165bc6d1
09,B,2,Mining support service activities,c24b42b2-d4ad-4c3e-89bc-0a0ff7b98422
091,09,3,Support activities for petroleum and natural gas extraction,4adcc20f-df59-457c-a76e-2d771bfe9ae1
0910,091,4,Support activities for petroleum and natural gas extraction,ec3920d4-1c24-4c8e-989b-1286a8c87239
099,09,3,Support activities for other mining and quarrying,a1a076c9-02f4-4904-aee3-89a04da282b1
0990,099,4,Support activities for other mining and quarrying,aab2aebe-896d-4f07-88b2-b96c3f2b8c60
C,_T,1,Manufacturing,2d8e4450-58bc-43e2-91ce-b91e3cc0a439
C10_12,C,2,Manufacture of food products; beverages and tobacco products,01d862d7-d2c8-41c1-9ed7-d9e466784d44
C13_15,C,2,"Manufacture of textiles, wearing apparel, leather and related products",e03f4401-a6aa-4328-aca3-5e14dda81d10
10,C10_12,3,Manufacture of food products,346d7087-74c7-4266-920f-a0f7d004aa94
101,10,4,Processing and preserving of meat,ccf0f1f6-5420-4492-a88d-d171c340ef36
1010,101,5,Processing and preserving of meat,b0292607-1323-4063-a516-e3ae9082d8fe
102,10,4,"Processing and preserving of fish, crustaceans and molluscs",1780c209-96a4-4eeb-b327-9821d802a3a9
1020,102,5,"Processing and preserving of fish, crustaceans and molluscs",dbe5758d-4ec3-4f87-be30-032743b12449
103,10,4,Processing and preserving of fruit and vegetables,20b83718-b074-46a1-bab3-3e534deae3f9
1030,103,5,Processing and preserving of fruit and vegetables,440500ef-dd42-4676-ba6e-bd633b4f7783
104,10,4,Manufacture of vegetable and animal oils and fats,b39161b9-e76b-433e-a269-4731b99ba8af
1040,104,5,Manufacture of vegetable and animal oils and fats,708c86cd-2367-4928-8456-b5203b90539e
105,10,4,Manufacture of dairy products,d1dba3b1-f021-452e-a2ce-e6a8bbaaee56
1050,105,5,Manufacture of dairy products,ff8b3f05-a192-4f93-b3c8-8431c6894979
106,10,4,"Manufacture of grain mill products, starches and starch products",75343d09-99ba-4f93-b446-65da28817b06
1061,106,5,Manufacture of grain mill products,315f5cab-f830-4ffb-aa19-70803efc60ef
1062,106,5,Manufacture of starches and starch products,31999046-a332-421e-b900-dab5a02dd479
107,10,4,Manufacture of other food products,a48ab11c-448f-4702-9b06-a2e5da0701b5
1071,107,5,Manufacture of bakery products,2c3b3337-dae2-4c5d-8c96-6fef55280767
1072,107,5,Manufacture of sugar,2f8de56e-9c32-4d58-84fe-42f1fb6fe1a1
1073,107,5,"Manufacture of cocoa, chocolate and sugar confectionery",ece757ea-9b9f-498f-94bc-f15bbcb57dae
1074,107,5,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",ae84df81-fe7a-4a7f-91b1-6ff7163d3e30
1075,107,5,Manufacture of prepared meals and dishes,773d20de-a134-485e-8bdc-e13b2c826f18
1079,107,5,Manufacture of other food products n.e.c.,09d62512-cc11-4026-9ee9-a397f8ba7530
108,10,4,Manufacture of prepared animal feeds,affd72c0-5f2b-4469-bb2d-7843cba7bf83
1080,108,5,Manufacture of prepared animal feeds,3c308d00-c5c5-4c87-8fa9-03182267e54c
11,C10_12,3,Manufacture of beverages,f85e21f4-ef67-47d1-a619-adec9525345f
110,11,4,Manufacture of beverages,75218809-d3e5-4938-989c-dd9a718f9e4e
1101,110,5,"Distilling, rectifying and blending of spirits",5eaa0ebf-565c-4f20-bc7b-ce2826f41ff9
1102,110,5,Manufacture of wines,9cc6935e-7772-465c-a27a-0fc385838364
1103,110,5,Manufacture of malt liquors and malt,2b95305e-23fd-42ed-a49c-443fbc660a51
1104,110,5,Manufacture of soft drinks; production of mineral waters and other bottled waters,5bcd3c5a-dae9-4ae5-92ac-0e9e2dc9cd5b
12,C10_12,3,Manufacture of tobacco products,f3e59e52-7274-4280-aff8-c51f7b2d3ce0
120,12,4,Manufacture of tobacco products,375527d4-5681-4833-9a3f-7dde1f7b857f
1200,120,5,Manufacture of tobacco products,9bc3c54c-ac19-458c-a638-f73544dc65aa
13,C13_15,3,Manufacture of textiles,7b8ec2bd-91ce-4047-9537-a9ab6772d267
131,13,4,"Spinning, weaving and finishing of textiles",53c713f8-54ed-463d-a6f1-cdca81382945
1311,131,5,Preparation and spinning of textile fibres,8d9886d9-972d-4061-846c-8f0fa01bc4fa
1312,131,5,Weaving of textiles,181bdd14-7149-4b9a-a6dc-c16ca2185fcf
1313,131,5,Finishing of textiles,05e4811e-aecd-44bc-bba7-1177299e4937
139,13,4,Manufacture of other textiles,2940d7c4-9750-4c73-af70-5b2284da6c9a
1391,139,5,Manufacture of knitted and crocheted fabrics,9e2b27eb-d6a9-4096-ab33-34c165417433
1392,139,5,"Manufacture of made-up textile articles, except apparel",60715450-2303-4e51-b96a-d9b7d5019197
1393,139,5,Manufacture of carpets and rugs,14684d15-df24-4b58-91af-7243ddbe10a6
1394,139,5,"Manufacture of cordage, rope, twine and netting",b460b16b-4397-4c0c-a746-b9cc5a124d41
1399,139,5,Manufacture of other textiles n.e.c.,5ef11746-94bf-41fa-aff0-1f7dfd82c60e
14,C13_15,3,Manufacture of wearing apparel,790bdaac-8c19-49af-ad0c-e7b79618e853
141,14,4,"Manufacture of wearing apparel, except fur apparel",a7fdee69-55c6-4207-b535-561d2a5c8022
1410,141,5,"Manufacture of wearing apparel, except fur apparel",217387a0-56af-4174-b023-c2ce67f12ccf
142,14,4,Manufacture of articles of fur,42b11e3b-c692-4e56-8166-cb87b66d0972
1420,142,5,Manufacture of articles of fur,41ffb1af-eb30-4512-a6d3-26a6a0e2ca2d
143,14,4,Manufacture of knitted and crocheted apparel,d935d320-e76f-416a-aee3-49a92c491d2a
1430,143,5,Manufacture of knitted and crocheted apparel,d4268b26-5a05-4a63-b7c8-06c39261f299
15,C13_15,3,Manufacture of leather and related products,e215e691-c7c1-4c10-867d-be03f58c5428
151,15,4,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur",088ca18f-3acf-4242-b41f-a9b651b33ef5
1511,151,5,Tanning and dressing of leather; dressing and dyeing of fur,2dc40a06-f3cf-4c4f-bec9-cfacba0183c9
1512,151,5,"Manufacture of luggage, handbags and the like, saddlery and harness",7a20faa4-c595-4788-90d7-5926c82cb7be
152,15,4,Manufacture of footwear,100eb83c-b1c9-421c-8acd-258ce0aae1de
1520,152,5,Manufacture of footwear,5fa1c66d-98c2-44de-88a9-ba94e0f8417a
16,C,2,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",34e3eb4f-12b7-42f3-ae8a-e84bdc71c70d
161,16,3,Sawmilling and planing of wood,603ae745-fb40-43a3-82ee-e2982590d373
1610,161,4,Sawmilling and planing of wood,2e0269be-f248-41e7-b282-9aae04cf22aa
162,16,3,"Manufacture of products of wood, cork, straw and plaiting materials",f46be8d8-71c2-4079-a09e-4129d09f1e3e
1621,162,4,Manufacture of veneer sheets and wood-based panels,31caa533-f25b-4d64-9b52-aac37290a3bd
1622,162,4,Manufacture of builders' carpentry and joinery,9b9f1680-7910-49cf-bae8-79ce1ef8d097
1623,162,4,Manufacture of wooden containers,88ff1397-b4d1-46cd-8c2c-73a12b23dbba
1629,162,4,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",6f43a292-2818-4c05-a6c5-0a9d43af3f38
17,C,2,Manufacture of paper and paper products,ec05bb98-7a15-4f56-82a4-9a53b88f7ec3
170,17,3,Manufacture of paper and paper products,67550b79-1147-479e-a6aa-cd2c0742ed35
1701,170,4,"Manufacture of pulp, paper and paperboard",f37677d3-4e51-4d72-8fd3-2938e188c36c
1702,170,4,Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,375938d0-83a6-4fc8-9e93-b5cb31d9a682
1709,170,4,Manufacture of other articles of paper and paperboard,a63a431b-8dad-4a3c-966c-50a87c8caf65
18,C,2,Printing and reproduction of recorded media,770fdd8c-9ca4-49db-a6e5-2f99542a16fe
181,18,3,Printing and service activities related to printing,19377d9d-d93f-425d-8e73-1eb728aa03d9
1811,181,4,Printing,4e02727b-7504-427a-9e79-6f64ae55d8ff
1812,181,4,Service activities related to printing,daaccd3c-5068-4861-a041-92e5eed9e8df
182,18,3,Reproduction of recorded media,8cafd651-d8e9-477e-a270-2121eca0b664
1820,182,4,Reproduction of recorded media,3d9de1ed-3048-4015-81f7-7f954f01d21a
19,C,2,Manufacture of coke and refined petroleum products,38a1b2fd-9527-43f9-a6a0-63f7a5db6f94
191,19,3,Manufacture of coke oven products,3bec6681-9d18-4baa-9141-37cacdff2121
1910,191,4,Manufacture of coke oven products,f3909b08-42af-4f67-a3e4-c5e72395b369
192,19,3,Manufacture of refined petroleum products,c5ac50b5-5dc7-40a1-9984-83f5513e9135
1920,192,4,Manufacture of refined petroleum products,ae735af5-9af3-4a67-916e-d4f9da1b07ef
20,C,2,Manufacture of chemicals and chemical products,2be85293-9b06-47e9-8205-d2ac141f3cd5
201,20,3,"Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics and synthetic rubber in primary forms",943b7f25-02cd-4281-a696-0fd272dc888f
2011,201,4,Manufacture of basic chemicals,2f694705-fe60-488d-8ffd-04b25ab24f6d
2012,201,4,Manufacture of fertilizers and nitrogen compounds,820977d5-c75e-4150-bbda-37dde8d57bad
2013,201,4,Manufacture of plastics and synthetic rubber in primary forms,72c58aef-0383-4dcd-9382-cbb60353c31a
202,20,3,Manufacture of other chemical products,0825978b-2d6a-4d22-9aec-1fcd6888b70a
2021,202,4,Manufacture of pesticides and other agrochemical products,d44c44bd-6f8a-4dc3-a3d9-d091864053cf
2022,202,4,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",201cd5ae-db76-4a26-896c-eaee81c524ce
2023,202,4,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",8cf8c88c-8d54-4689-8e37-b0a049edd823
2029,202,4,Manufacture of other chemical products n.e.c.,016da6c6-274a-4a18-96b4-f200a4c0cb65
203,20,3,Manufacture of man-made fibres,fbded793-180c-4700-98c1-1398b21331a1
2030,203,4,Manufacture of man-made fibres,76236399-733d-4f2b-87fe-db9874063a3c
21,C,2,Manufacture of basic pharmaceutical products and pharmaceutical preparations,d00f2cb2-7269-4739-86a1-9d23e36440fb
210,21,3,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",61019b93-c18e-446c-91a7-b8697b30510b
2100,210,4,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",306b20ab-119a-43ee-8ec8-6a491873f63b
22,C,2,Manufacture of rubber and plastics products,ff600571-c608-49ab-ad67-796d3871bf5b
221,22,3,Manufacture of rubber products,ef509297-568f-4469-91ae-23f4d56ac3cd
2211,221,4,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,2da74be4-e120-45b7-8fa4-ac16db8e8cac
2219,221,4,Manufacture of other rubber products,18d6a601-27a0-4f0b-8c43-8e70afc734f9
222,22,3,Manufacture of plastics products,8811104e-ffcc-4e33-808c-44c7229de524
2220,222,4,Manufacture of plastics products,15be9c27-507b-4b85-a053-1d6b1dd65cb3
23,C,2,Manufacture of other non-metallic mineral products,29ce4f6d-ceea-4097-b8db-cc2ea0569e65
231,23,3,Manufacture of glass and glass products,3a4cee3a-cb78-4664-9103-4db6a2ff9b94
2310,231,4,Manufacture of glass and glass products,cd973990-5e2a-4b0b-8c2c-ef8af6c930c1
239,23,3,Manufacture of non-metallic mineral products n.e.c.,6cae56fc-8ddf-435f-827f-f1c22382c8c0
2391,239,4,Manufacture of refractory products,b19ce0b7-414c-4b5f-bbc4-20dc5f27a0c6
2392,239,4,Manufacture of clay building materials,209dbc1e-a821-4498-9bd9-6adbb191299f
2393,239,4,Manufacture of other porcelain and ceramic products,8f1983ae-7c88-4e23-a370-e6d1123199ed
2394,239,4,"Manufacture of cement, lime and plaster",2c5483df-4494-4ffe-9df2-14e7bc04ab59
2395,239,4,"Manufacture of articles of concrete, cement and plaster",71e87869-0b82-405c-8873-be41f080ca11
2396,239,4,"Cutting, shaping and finishing of stone",80e5a0dd-eb24-4ac4-a7b8-054cec6830d1
2399,239,4,Manufacture of other non-metallic mineral products n.e.c.,2871e089-8bcf-430b-85bc-c9066e1d56ee
24,C,2,Manufacture of basic metals,b4188c42-ad9c-4976-aed6-71e5140adb2d
241,24,3,Manufacture of basic iron and steel,412c56ec-3c6e-486f-b2ec-ccf36262a4dc
2410,241,4,Manufacture of basic iron and steel,a8b28eed-4d18-4d9e-ab4c-a698805dfd1b
242,24,3,Manufacture of basic precious and other non-ferrous metals,e5d5cc2a-5417-44ac-b19e-91a37ebfe769
2420,242,4,Manufacture of basic precious and other non-ferrous metals,39ceab33-31a5-41e5-bbd4-c6331c89c6e4
243,24,3,Casting of metals,e79704f6-1186-44ba-8dea-28f349eb9c50
2431,243,4,Casting of iron and steel,3fa4fce6-69f8-426d-bcc2-383dcba0286f
2432,243,4,Casting of non-ferrous metals,c21b43a4-db7d-4438-91c4-f6df0a0e1bcd
25,C,2,"Manufacture of fabricated metal products, except machinery and equipment",5808d5e8-eebc-4cf4-a825-ac6634262292
251,25,3,"Manufacture of structural metal products, tanks, reservoirs and steam generators",6bf1a2f5-ef65-4980-9e70-7ed35669b5e7
2511,251,4,Manufacture of structural metal products,29b2a343-86e2-4b6d-a19c-d41e69ed828e
2512,251,4,"Manufacture of tanks, reservoirs and containers of metal",c7b59e5e-7f4e-435d-acb7-5a69093f0ac5
2513,251,4,"Manufacture of steam generators, except central heating hot water boilers",4b58a62a-4588-421e-a5d4-a337e8ed08a6
252,25,3,Manufacture of weapons and ammunition,428a9754-b6e3-4a80-92d6-e0df73ed9480
2520,252,4,Manufacture of weapons and ammunition,115b561f-fa9a-433b-93db-39a844119b4e
259,25,3,Manufacture of other fabricated metal products; metalworking service activities,a2e603d0-ca9b-4e9f-ae80-60a73630db4a
2591,259,4,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",82fa6cb7-5a7f-47f6-97fb-e14512ff887f
2592,259,4,Treatment and coating of metals; machining,edfe7a7d-087c-49da-a449-bab510bdb7ce
2593,259,4,"Manufacture of cutlery, hand tools and general hardware",9718af36-b1a7-4b3f-9184-be08bd48f813
2599,259,4,Manufacture of other fabricated metal products n.e.c.,a477b4a6-e970-4f2f-bcb9-cd1b99d62b68
26,C,2,"Manufacture of computer, electronic and optical products",eba9417a-1b1f-48d9-b631-40026edd6c0a
261,26,3,Manufacture of electronic components and boards,2f5544cd-a82b-477e-803f-199650fb701f
2610,261,4,Manufacture of electronic components and boards,bd081638-e739-432c-8a78-7c25fac4290c
262,26,3,Manufacture of computers and peripheral equipment,5d343817-a043-4d09-add2-d82ba5cb22e6
2620,262,4,Manufacture of computers and peripheral equipment,d83263a4-6c47-4bc8-95c5-ed3eca7c1b19
263,26,3,Manufacture of communication equipment,d04c65a0-9e95-422d-8204-8bb773c0a1a3
2630,263,4,Manufacture of communication equipment,0d7fb83b-8769-4ca6-8240-1f6fe3bbac96
264,26,3,Manufacture of consumer electronics,62c2e49f-95b7-4b61-8660-ce0b69900ca0
2640,264,4,Manufacture of consumer electronics,a546284a-ad01-4c8e-b338-03309445f3e3
265,26,3,"Manufacture of measuring, testing, navigating and control equipment; watches and clocks",6d196af6-55ec-4461-87c5-b0189828c935
2651,265,4,"Manufacture of measuring, testing, navigating and control equipment",d6d472d9-e591-4330-beb1-eecbc6fae881
2652,265,4,Manufacture of watches and clocks,8f3a43fb-b607-4446-934b-7879dac70318
266,26,3,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",dde347e8-2326-440d-a6ba-447556f8e943
2660,266,4,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",8fef0553-449d-41ec-9517-5db028c639a5
267,26,3,Manufacture of optical instruments and photographic equipment,8904e6c0-ce56-418f-b885-5b5b56243e14
2670,267,4,Manufacture of optical instruments and photographic equipment,127131a0-b7a7-49d4-890f-c213d0decfd0
268,26,3,Manufacture of magnetic and optical media,54be910c-0d48-4ed2-894e-f9136066beea
2680,268,4,Manufacture of magnetic and optical media,e20cf660-69ca-456e-8608-6d71c9455689
27,C,2,Manufacture of electrical equipment,08e08651-4c53-4d2c-80ef-8a05c15d407f
271,27,3,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",82d2df0e-1b5c-47b2-af07-8256b2d8b91f
2710,271,4,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",62b5afde-aeb0-4e6f-b1e1-935111cae69d
272,27,3,Manufacture of batteries and accumulators,81e13a92-5d12-48b3-b493-a904f32d001b
2720,272,4,Manufacture of batteries and accumulators,67bdcc39-5664-4048-9595-35ac1f02784b
273,27,3,Manufacture of wiring and wiring devices,e7df310a-38ba-4e83-ab3c-32a6395bb351
2731,273,4,Manufacture of fibre optic cables,8f36263d-0f3c-4bbd-b94b-94ba2a8b7981
2732,273,4,Manufacture of other electronic and electric wires and cables,a5c3f8d6-5336-4ded-8398-287d4895f534
2733,273,4,Manufacture of wiring devices,7e492e80-ebeb-4072-a56c-a8199d30b50a
274,27,3,Manufacture of electric lighting equipment,880ec036-c151-43a9-b984-3e50692b8f55
2740,274,4,Manufacture of electric lighting equipment,44fc7d04-b7f4-44c0-b6ce-8beb033bf962
275,27,3,Manufacture of domestic appliances,24dc010c-6271-4126-a160-10666fbc6a1b
2750,275,4,Manufacture of domestic appliances,90465916-50a8-4328-97c1-cd5c1428c27c
279,27,3,Manufacture of other electrical equipment,37e53757-39c7-4b75-a148-015a6dad414f
2790,279,4,Manufacture of other electrical equipment,c65ebaa3-9987-4122-877d-a9af847ab8e5
28,C,2,Manufacture of machinery and equipment n.e.c.,ca709a9d-cd39-4254-aa6d-e1ffa982eeaa
281,28,3,Manufacture of general-purpose machinery,ed8188eb-294a-474b-b767-fc56ea594959
2811,281,4,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",b9804e94-3378-4c04-abf1-685e3c5b4299
2812,281,4,Manufacture of fluid power equipment,8f2cce9e-dcdc-4507-812b-c33f57ac8a3e
2813,281,4,"Manufacture of other pumps, compressors, taps and valves",7ea38d00-6dd9-47b9-8eb5-c7eaee707649
2814,281,4,"Manufacture of bearings, gears, gearing and driving elements",140290ff-7e8f-4dfb-a0b3-6eabb2c79d48
2815,281,4,"Manufacture of ovens, furnaces and furnace burners",0a538215-243a-498b-9c77-e9f213b3f8d3
2816,281,4,Manufacture of lifting and handling equipment,a6327c2f-698b-4ca1-8c01-c2333ef6bf16
2817,281,4,Manufacture of office machinery and equipment (except computers and peripheral equipment),e5236bf3-6822-46e6-be84-df61b1b7b385
2818,281,4,Manufacture of power-driven hand tools,daf2eb85-6f18-4d3a-91d9-3018cc4bae64
2819,281,4,Manufacture of other general-purpose machinery,95530bee-3f65-40dd-bd1b-8534141c3cd2
282,28,3,Manufacture of special-purpose machinery,44bfddf9-f995-4cbd-8ae7-fd14cb0efe04
2821,282,4,Manufacture of agricultural and forestry machinery,23790eb1-b34b-4d5b-bdc7-db9c7cb29667
2822,282,4,Manufacture of metal-forming machinery and machine tools,ae6cd8d0-105a-4bc9-9265-ee9d4d90fbd3
2823,282,4,Manufacture of machinery for metallurgy,2c5161ee-e6ae-4dc8-9401-b1c45dc58b98
2824,282,4,"Manufacture of machinery for mining, quarrying and construction",5127c045-11b4-42d3-a547-9399f09327ff
2825,282,4,"Manufacture of machinery for food, beverage and tobacco processing",1f867804-52f9-4547-92a8-640ed6a9d29c
2826,282,4,"Manufacture of machinery for textile, apparel and leather production",d2c65286-e8ec-4d28-9c6b-40e8ed1a3b87
2829,282,4,Manufacture of other special-purpose machinery,c5844880-31d0-41a8-b80e-f8a3303f51cf
29,C,2,"Manufacture of motor vehicles, trailers and semi-trailers",c3e9426d-b875-4bf4-821e-596fb29c5faa
291,29,3,Manufacture of motor vehicles,dfabd9cd-3c92-4c1b-8799-11b7c63dba78
2910,291,4,Manufacture of motor vehicles,93deb05f-2edc-46cd-a2c0-c671dbe69b4d
292,29,3,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,c6be654a-50df-4c37-aaba-fcbc6c14d8ce
2920,292,4,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,61bafb45-fbc2-40f5-86b6-599f263b70c5
293,29,3,Manufacture of parts and accessories for motor vehicles,1a95332c-9ef2-4098-b549-fb51f5f6b337
2930,293,4,Manufacture of parts and accessories for motor vehicles,a75a5611-9ed1-4ef0-be32-651b2851842f
30,C,2,Manufacture of other transport equipment,fd804c3e-432b-4b95-b382-cbeb41028489
