code,parent_code,name,level,prefixed_id
015HC,015H,Production from chemical heat/sources – Main activity – CHP plants,3,2c2621cd-75d5-4ec3-aa3e-08df6dd01dbd
015HE,015H,Production from chemical heat/sources – Main activity – Electricity plants,3,b845b256-353b-43a1-b66e-ac8d2c1d2a20
015HP,EP,Production from heat pumps - Main activity,2,ea6b7643-49f5-46c3-bd9e-88c1360bf9eb
015HY,EP,Production from Hydro – Main activity,2,5aba9220-ee24-4693-a7b8-34c2566f7371
015PH,015HY,Of which production from pumped hydro – Main activity,3,d566d181-bbc0-4ed0-8b8f-46460f8f3c94
015N,EP,Production from Nuclear – Main activity,2,02ac2564-6351-47d5-93af-77bbd03a5b01
015NC,015N,Production from Nuclear – Main activity - CHP plants,3,0fda2f77-787c-4e51-949f-3e872ddb1fc5
015NE,015N,Production from Nuclear – Main activity - Electricity plants,3,f2997ef0-8fff-4761-9ace-eecd3bc5c6df
015NH,015N,Production from Nuclear – Main activity - Heat plants,3,e451c0b1-b654-4355-ae55-9341ed62a6cb
015O,EP,Production from other sources – Main activity,2,7694ce04-17c8-40a8-a8ce-e820b8fe87ce
015OC,015O,Production from other sources – Main activity – CHP plants,3,aadf16d6-fe76-46b9-968c-4a8aa37da6df
015OE,015O,Production from other sources – Main activity – Electricity plants,3,0447e5b3-fc16-4e11-b996-92f4cb3be20e
015OH,015O,Production from other sources – Main activity – Heat plants,3,ee3d6791-d504-43ab-a216-682ecf8d8629
015S,EP,Production from Solar – Main activity,2,a0c4fe02-76d4-4cc8-9923-3431dda5e6e7
015SP,015S,Production from Solar PV – Main activity,3,5c34ca34-40d5-44a2-91f1-f6e7835bdfe8
015ST,015S,Production from Solar thermal – Main activity,3,9a8bb6ac-e3b2-44be-a16c-ccc8df583b20
015T,EP,"Production from Tide, wave and marine – Main activity",2,765f5a72-c21d-4ab4-aadc-12985c73e632
015W,EP,Production from Wind – Main activity,2,089a8cfc-29dc-42c5-a57b-f855b293d747
SP,01,"Production, Autoproducers total",1,f4b40f0e-16f7-40f1-9586-42e80514f4f0
016C,SP,Production from combustible fuels – Autoproducer,2,71338294-68f7-4423-94fb-7c79825b3ad9
016CC,016C,Production from combustible fuels – Autoproducer – CHP plants,3,2b2316e4-82e1-446f-8e40-0fa5b73c56cc
016CE,016C,Production from combustible fuels – Autoproducer – Electricity plants,3,6dcca7c8-40fb-40c4-952e-9e65589f731e
016CH,016C,Production from combustible fuels – Autoproducer – Heat plants,3,88e49f96-6769-48ee-8a2a-3fbaf28989aa
016G,SP,Production from Geothermal – Autoproducer,2,243ee359-cf07-4a37-a98c-29e83e41fa4f
016GC,016G,Production from Geothermal – Autoproducer – CHP plants,3,b2d28c32-ac54-49c8-b3e9-974bfb0da23d
016GE,016G,Production from Geothermal – Autoproducer – Electricity plants,3,31b6644e-2bc3-4bab-90a4-a5a66d12e12b
016GH,016G,Production from Geothermal – Autoproducer – Heat plants,3,f36fa0c8-254c-43af-a4bb-ede5d97813ac
016H,SP,Production from chemical heat/sources – Autoproducer,2,78a46c91-b9d7-462e-bf91-27866118bf7a
016HC,016H,Production from chemical heat/sources – Autoproducer – CHP plants,3,01272e2b-9cc1-49fc-872b-83e66c1ff34b
016HE,016H,Production from chemical heat/sources – Autoproducer – Electricity plants,3,6464409b-dedb-4171-a211-b08f1f6cde12
016HH,016H,Production from chemical heat/sources – Autoproducer – Heat plants,3,ed3af3bd-45e3-4ebc-9764-1d907a5e10a6
016HY,SP,Production from Hydro – Autoproducer,2,e0ba26b2-9f7b-457f-a67c-b2901a016db4
016PH,SP,Of which production from pumped hydro – Autoproducer,2,fb406558-8b05-4316-995b-fb4d18c48932
016N,016N,Production from Nuclear – Autoproducer,1,5523f05b-558b-4ceb-a9c5-21774dae7ffa
016NC,016N,Production from Nuclear – Autoproducer - CHP plants,2,40f505b8-5520-4946-bc45-fb88e601c91e
016NE,SP,Production from Nuclear – Autoproducer - Electricity plants,2,395e2c51-881f-43dc-b5bf-ed37cef2ed36
016O,016O,Production from other sources – Autoproducer,1,e75dbd83-4555-4fd1-87f3-c84f3be06e0f
016OC,016O,Production from other sources – Autoproducer – CHP plants,2,d6367e11-3593-46c4-8bd8-07ec40158eea
016OE,016O,Production from other sources – Autoproducer – Electricity plants,2,bb15d47d-fada-45ad-b7fb-e4f5de9ed869
016OH,016HY,Production from other sources – Autoproducer – Heat plants,3,e6cc68df-a182-4b60-855b-fa1f2f8d9a24
016S,SP,Production from Solar – Autoproducer,2,fa1ee2fc-d782-4407-8211-9b71c986de76
016SP,016S,Production from Solar PV – Autoproducer,3,0bd08486-5b1e-43df-ae4a-34e3f046aa3a
016ST,016S,Production from Solar thermal – Autoproducer,3,87b50f64-a914-4e11-bf49-a9f33db58c0f
016T,016S,"Production from Tide, wave and marine – Autoproducer",3,0f1640cd-b2cc-4416-9201-2058d32195af
016W,SP,Production from Wind – Autoproducer,2,927a93c9-b6a6-45c7-87f0-a9dbd8fb9ee2
018,,Gross production,0,0864f8d0-5e65-48f1-a036-b4d0f7244423
019,,Net Production,0,a1de72ec-0a14-4bb9-8715-7b22b069202c
022,,Receipts from other sources,0,350a1601-4d98-447c-a38d-80fe55c222d7
022H,022,Of which: Hydrogen,1,4aabf577-0a26-4826-9de0-f891809c4650
03,,Imports,0,365bbf67-f29d-47f2-9fbf-94f4fc1ddac5
04,,Exports,0,90c38549-4d39-4830-92d6-16e7a27efe1c
051,,International marine bunkers,0,c90b3053-66e8-4a70-b83a-66b47b41f72c
052,,International aviation bunkers,0,752038bb-a771-4a28-a8f5-26e9752aa598
06,,Stock changes,0,3b1dcfe8-c547-484e-9970-2d5225968bb5
07,,Transfers and recycled products,0,1d725dc9-07e4-4929-8705-3cd48f60bf05
08,,Transformation,0,39389191-583c-4f3e-ae16-7928aecac9eb
081,08,Transformation in coke ovens,1,493199a4-44a2-48af-a99d-9d2d23a32cf7
082,08,Transformation in gas works,1,e9f704cd-2cd2-418c-a36e-d79e2a3314b7
083,08,Transformation in briquetting plants,1,2f418cd7-0afb-457e-b348-aa009e4e831f
084,08,Transformation in blast furnaces,1,4bf9d2c4-e6f6-4fa7-93ac-fbdd65ccb512
085CH,08,Transformation in charcoal plants,1,ebf30061-f2c4-4abf-ad06-13187b9a6390
085EP,08,Used for electricity production,1,aa1d0daa-f7a6-4c0d-89f2-839c378b6775
085GL,08,Transformation in gas-to-liquid (GTL) plants,1,1aecfb42-d974-4d8d-bedd-ecec1f89566b
085LP,08,Transformation in coal liquefaction plants,1,da654a41-7c43-4e9d-ac73-477e05e44524
085PP,08,Transformation in petrochemical plants,1,9011d048-01aa-4393-84f6-d0c6785c3d75
086,08,Transformation in oil refineries,1,8f7bd4bb-d5dc-4d8a-9977-cefc34f3aff7
087,08,Transformation in natural gas blending plants,1,873d7915-7eb5-44e6-a9c2-f56d6cb683bb
088,08,"Transformation in electricity, CHP and heat plants",1,22d09d95-e11f-4e61-b229-1f6f85c1f760
08811,088,Transformation in electricity plants - main activity producers,2,ac217c9a-c590-45fb-b857-8646ee621f92
08812,088,Transformation in electricity plants - autoproducers,2,65b8d459-dcb8-4e5f-9361-ee29033488ad
08821,088,Transformation in CHP plants - main activity producers,2,775bef0d-f428-4da9-9a0a-11665d29cf92
08822,088,Transformation in CHP plants - autoproducers,2,a92bce2f-cd1a-40da-8426-3fe1b1d246da
08831,088,Transformation in heat plants - main activity producers,2,daaa2397-d20b-4138-abb2-e8e5be27ed52
08832,088,Transformation in heat plants - autoproducers,2,427b14ad-fab4-4cdf-8e66-7647e0dbc284
089,08,Other transformation,1,11b85aa2-5ffb-442a-957d-449f572e2abd
0889E,,Used for electric boilers,0,026f24f1-4fd1-425c-a927-4d0f58b48429
0889H,,Used for heat pumps,0,f50f166f-b8af-400a-a19a-bb87ec148975
09,,Energy industries own use,0,e6259168-0194-4f4b-9fb5-62dca5243949
0911,09,Own use by coal mines,1,97101bfd-1885-45de-a590-bf8167a36bae
0912,09,Own use by oil and gas extraction,1,39621c95-1311-457f-ae33-80fedde8beae
0914,09,Own use by biogas production plants,1,871d0d4e-3b8b-442d-8c69-6b838f770013
0915,09,Own use by nuclear fuel extraction and processing,1,ad6ab74c-c73a-4a63-9b9d-086ca6a92826
0921,09,Own use by coke ovens,1,04fe34db-a3b6-48ee-bd07-499a10af5beb
0922,09,Own use by gas works,1,948f15b9-d11f-410f-ae49-8bc30f163b0f
0923,09,Own use by briquetting plants,1,f58e9760-2cb5-4d63-936e-defecbf5a38e
0924,09,Own use by blast furnaces,1,d9f4304f-1e88-431b-b3f9-1acb245ae667
0925,09,Own use by oil refineries,1,630f17c6-aa11-4c01-9e8e-ef8c1b19780f
0926,09,Own use by pump-storage plants,1,d6c814da-1988-4909-be41-ccfcbff04f62
0927,09,"Own use by electricity, CHP and heat plants",1,2be61ec0-218d-42e1-bf45-9e01c4aca6cb
0928,09,Other energy industry own use,1,4beb84a5-71f3-4ab1-bdb6-bd5c51a6b7b9
0930,09,Own use by coal liquefaction plants,1,b5522efe-5c50-47d2-805f-552d5176bd33
0931,09,Own use by natural gas separation plants,1,8c47fc61-2023-4597-aaf3-f7c262c6013d
0932,09,Own use by gas-to-liquid (GTL) plants,1,a51962fb-fd0c-48d9-b690-59db671ed033
0933,09,Own use by charcoal plants,1,36c08b87-1982-4882-b8bc-620271a9bd16
0934,09,Own use by LNG/regasification plants,1,b1bf51da-3237-40ea-82ee-39d06826c9b5
101,,Losses,0,b0b8f13a-a00d-4e21-821e-a930df28b707
103,,Re-injected,0,291852c1-6e36-4714-84e7-6ed50c4300bc
104,,Flared and vented,0,8fcf13ce-f69f-4454-805f-315bb99d9443
104A,104,Flared,1,318ef037-945f-4a26-9ae1-15d3f52728c3
104B,104,Vented,1,ca6da43b-a7b1-4744-a3da-32719235a264
105,,Extraction loss shrinkage,0,2b75edf2-5b8f-4d30-bbe2-e59077fe1016
131,,Refinery capacity,0,517774f3-3d75-436b-9a96-126c538564b4
133,,Total Capacity: Main activity producers and Autoproducers,0,c962f55d-c245-4ef0-8f3c-21812dbaa27e
1331,1331,"Nuclear, total",1,b2fffd3a-d1a0-4e0a-9042-6ac6e19fca95
13311,1331,"Nuclear, Main activity producers",2,1981c378-0504-4dc3-9eaa-4dc691d428e4
13312,133,"Nuclear, Autoproducers",1,8c4e1840-44a8-44a6-a534-96fd6b511953
1332,133,"Hydro, total",1,ec8305b3-683e-4c85-ae82-4a684196eea5
13321,13321,"Hydro, Main activity producers",2,d7194bde-52b2-427d-abe3-9b72112060ab
13PH1,1332,Electricity generating capacity - Pumped hydro - Main activity producers,2,180dd745-1675-49f3-9786-8cf1f0a45776
13322,13322,"Hydro, Autoproducers",2,83537844-1674-47fd-8630-46f59b6e80cd
13PH2,13322,Electricity generating capacity - Pumped hydro - Autoproducers,2,bc00a561-0cdf-4deb-93e4-ddd6e81e4200
1333,133,"Geothermal, total",1,f231864d-f554-47a8-85b5-bc3a2cfdc14b
13331,1333,"Geothermal, Main activity producers",2,d3e41043-14e6-4ebc-be5f-2b09b5ee4ecd
13332,1333,"Geothermal, Autoproducers",2,b962426c-9b62-407d-ba7f-86d67bf321fc
1334,133,"Combustible Fuels, total",1,f6c6b2bb-ca1b-4fa2-9e8b-6825cf1d64d3
13341,1334,"Combustible Fuels, Main activity producers",2,9e4d640d-27eb-4d64-a660-0c70ade4ac04
13342,1334,"Combustible Fuels, Autoproducers",2,a8ea209d-c3ec-4f4d-a561-b78a10cadd37
1334R,1334,"Combustible renewables, total",2,1f0d05ae-ba09-4a7f-9574-cab65ffa8352
1335,1334,"Wind, total",2,ca5e9256-b45e-40f3-ac77-0ac75eccc430
13351,1335,"Wind, Main activity producers",3,e0304b5d-3756-459a-a97b-5704a8afcabf
13352,1335,"Wind, Autoproducers",3,9bd220b8-7194-43dd-821b-55bbd0b11ce2
1336,133,"Solar, total",1,289efb43-53ef-428e-896f-019524391141
13361,1336,"Solar, Main activity producers",2,cda32981-3188-47ec-8c60-e652bdb3e990
13PV1,13361,Electricity generating capacity - Solar PV - Main activity producers,3,53f00e2f-9759-45e8-8ccb-26df90e9a659
13ST1,13361,Electricity generating capacity - Solar Thermal - Main activity producers,3,2ef7ffde-6980-4d4a-92f3-fb343825c7ac
13362,1336,"Solar, Autoproducers",2,e2516eac-b626-43da-8834-97b2cb4453b6
13PV2,13362,Electricity generating capacity - Solar PV - Autoproducers,3,fdefa9a0-e6d1-49f6-8d2a-bc83687fa459
13ST2,13362,Electricity generating capacity - Solar Thermal - Autoproducers,3,e5f1bf78-6330-4f6d-86f0-8d13774e1561
1337,133,"Tide, wave, marine, total",1,7e96a346-af2b-4e45-839e-0ab3c7100061
13371,1337,"Tide, wave, marine, Main activity producers",2,0b8696dd-a861-4e86-9f0f-47b322a82d59
13372,1337,"Tide, wave, marine, Autoproducers",2,69765b97-522d-4d39-a78b-2bef4929e51f
1339,133,Electricity generating capacity - From other sources,1,c7837621-91c3-44ea-8367-c1152ce5d52a
13391,1339,Electricity generating capacity - From other sources - Main activity producers,2,7a114a49-b988-498a-9f1b-7d71b8846bcc
13392,1339,Electricity generating capacity - From other sources - Autoproducers,2,388d9c37-4029-4dd9-adf9-17fddaee4015
CP,133,"Total capacity, Main activity producers",1,6910dbf3-e600-4473-9d39-1df7f0208508
CS,133,"Total capacity, Autoproducers",1,7a684b5a-0f8a-420d-9dd4-4ca7103a1691
15,,Total resources in place,0,3c784603-6e57-496a-b255-7b82bac246ac
151,15,Total known resources,1,ff1cac0a-d753-48d3-b771-5bde75bf18d3
1511,151,"Total known resources, Recoverable",2,7ab0ef54-b33d-41a3-801b-aba2948dc4bf
152,15,Additional resources,1,dcabfff0-c017-4b91-861d-b32e92042dcc
161,,Reserves from crude petroleum,0,a37640bb-71c7-402e-a8d6-b2fdcd08b932
162,,Reserves from oil shale and tar sands,0,48bc891b-4fbd-43ef-ad3f-a5d6518a155d
1621,162,Reserves from oil shale,1,13f09935-dd04-4a6c-b153-9ddd1ebc0e5e
1622,162,Reserves from tar sands,1,61adee98-70fa-4d47-8efb-a1b37b37c809
163,,Other reserves,0,bc883123-c6d7-4972-b399-f005d3d20dad
17,,Total resources of gases,0,abd0c062-2c2b-4461-a3cf-ab0bfe52d684
181,,"Reserves of nuclear resources, Reasonably assured",0,cf3f8d65-94a5-4fb3-9a6f-0c2321f7c7ea
182,,"Reserves of nuclear resources, Estimated additional",0,c849e65b-b4bf-473d-9fb5-0a1647d24c5e
19,,Total hydraulic resources,0,56e04d30-e75b-425f-89a9-b11c1a1f73b4
21,,Opening stock level held on national territory,0,01361667-4adf-4066-bbd4-e2331cf98832
22,,Closing stock level held on national territory,0,112b2083-b3a5-4e9e-91c0-6166539c52ea
GA,,Total energy supply,0,c2409fe0-277f-4a7c-8961-e5807f505e1a
NA,,Final consumption,0,53c91ea4-64ae-4105-838b-a43e4874f8dc
11,NA,Non-energy uses,1,b0789633-b942-4bb0-b357-16b3518a9cd4
12,NA,Final energy consumption,1,e80a01b8-9d43-4d4e-b28a-60b9fc24ce1b
121,12,"Consumption by manufacturing, construction and non-fuel industry",2,19108639-7fca-42e8-81d9-24d9e012a125
1211,121,Consumption by iron and steel,3,30859ad6-ac08-4f6c-9467-ef79b7e83f76
1213,121,Consumption by chemical and petrochemical,3,0edcacfe-7adc-4160-b595-d007024de170
1214,1214,"Consumption by other manuf., const. and non-fuel ind.",2,3aec2817-d508-4432-8a07-356ab04cd8c8
1214A,1214,Consumption by non-ferrous metals,3,828aeb86-132e-44ec-8383-7be7b280ea0c
1214B,1214,Consumption by non-metallic minerals,3,4871f369-6585-478f-be3a-b1ab7b78457d
1214C,1214,Consumption by transport equipment,3,1d41992a-b2ec-45c0-ae6b-c3c9f469c547
1214D,1214,Consumption by machinery,3,006dcfca-97e5-4f31-bdaa-3bd018c94a88
1214E,1214,Consumption by mining and quarrying,3,cdb1655b-31ae-486b-a8c6-10a9013c1a86
1214F,1214,Consumption by food and tobacco,3,14ca27dc-852d-453f-a111-75dd7e467e1b
1214G,1214,"Consumption by paper, pulp and print",3,f66ba13d-b2af-4a92-8e45-701ea39f1659
1214H,1214,Consumption by wood and wood products,3,4595a23d-dd6e-4353-bb09-b7319f0dfdf1
1214I,1214,Consumption by construction,3,a2dbb076-6004-48dd-b36b-e9d09af0bab1
1214J,1214,Consumption by textile and leather,3,91258520-3290-48f2-9fb9-9a5055f3385f
1214O,1214,Consumption not elsewhere specified (industry),3,8b8b2152-7ab8-4b5f-80f4-fbbcfa7da837
122,12,Consumption by transport,2,5e03409f-41e9-47f9-96e3-1c459c8735c0
1221,122,Consumption by road,3,63f1977d-e04e-4fa3-907f-bf65b7463cca
1222,122,Consumption by rail,3,c23ebcaf-38a4-4d22-bee5-7272a8fd01ff
1223,122,Consumption by domestic aviation,3,47f8754e-8a00-4dad-9685-c68ac0327c5a
1224,122,Consumption by domestic navigation,3,ab380651-9593-4801-835f-0fb0c9c7d36a
1225,122,Consumption not elsewhere specified (transport),3,88ae7f54-bb55-4876-90f6-6acd7b3bc04b
1226,12,Consumption by pipeline transport,2,fe32b92d-8ab6-4b16-962b-a1a125adf574
123,12,Consumption by other,2,85f6c50a-6704-4a2b-b72f-878444cc6a0a
1231,123,Consumption by households,3,2f1a0cbd-1a0f-42d3-94c7-94928d64892c
1232,1232,"Consumption by agriculture, forestry and fishing",2,f18c3776-cd09-4a5d-8702-8e4c622aef05
1232F,123,of which: Consumption by fishing,3,4103616c-6c60-4845-9185-753d710a85b4
1234,123,Consumption not elsewhere specified (other),3,15920617-2b25-4e50-9b1d-9993a63cbbda
1235,123,Consumption by commerce and public services,3,57185df6-6d4c-4bac-9e97-712d08845dcc
O,,Gross refinery output,0,2ac035fa-a18e-454a-984a-5fde50cb99b3
